Shape_Length,Shape_Area,Unit,UnitDesc,SphArea_km,OBJECTID,SUM_SphArea_km
607874.176160341361538,18489520720.536052703857422,HNt,Hesperian and Noachian transition unit,22167.9882812,19,2889481.606689453125000
439316.854246309725568,14155284731.556646347045898,AHi,Amazonian and Hesperian impact unit,16923.4550781,2,7913061.843505859375000
503787.051249409385491,17616803440.647804260253906,AHi,Amazonian and Hesperian impact unit,21051.0839844,2,7913061.843505859375000
658740.352355686947703,7801819343.847583770751953,lNh,Late Noachian highland unit,9361.2910156,37,8419068.689208984375000
2639806.692319892346859,97087184285.410232543945312,lHt,Late Hesperian transition unit,117171.0234375,34,2345022.695800781250000
1655277.707146476255730,121451233249.889678955078125,eNh,Early Noachian highland unit,146084.3906250,15,14599337.820922851562500
390300.443687293038238,8987151607.930652618408203,lHv,Late Hesperian volcanic unit,10714.9560547,35,2391023.202148437500000
11187564.040146118029952,848837619379.043823242187500,lAv,Late Amazonian volcanic unit,1036944.5625000,30,3409562.610351562500000
648686.621358717675321,13928650583.193449020385742,lNh,Late Noachian highland unit,16631.9296875,37,8419068.689208984375000
342090.259053671965376,8222604744.034373283386230,eHv,Early Hesperian volcanic unit,9787.1699219,14,5791988.775878906250000
691679.745600175345317,32404016815.729026794433594,lAvf,Late Amazonian volcanic field unit,38686.6601562,31,312533.448242187500000
986938.541266140760854,24544592670.223770141601562,mNh,Middle Noachian highland unit,29399.0136719,40,32313488.187866210937500
2046327.254152893787250,41987814277.856582641601562,lNh,Late Noachian highland unit,50363.5039062,37,8419068.689208984375000
7877380.400670941919088,768940346101.649536132812500,AHtu,Amazonian and Hesperian transition undivided unit,939380.3750000,3,2200401.866943359375000
424309.240910843480378,11643948757.323305130004883,AHtu,Amazonian and Hesperian transition undivided unit,13849.0371094,3,2200401.866943359375000
413257.377196762012318,11348117744.427352905273438,AHi,Amazonian and Hesperian impact unit,13474.8544922,2,7913061.843505859375000
505062.754196304362267,11973062856.382450103759766,lNh,Late Noachian highland unit,14204.7031250,37,8419068.689208984375000
4117174.392877159174532,168611834898.023834228515625,eNh,Early Noachian highland unit,204139.9843750,15,14599337.820922851562500
572938.488390831160359,15890058584.449609756469727,lNh,Late Noachian highland unit,18867.5683594,37,8419068.689208984375000
509062.609138676139992,16764808586.860563278198242,HNt,Hesperian and Noachian transition unit,19867.3027344,19,2889481.606689453125000
1190058.936744878301397,48810775084.190315246582031,lNh,Late Noachian highland unit,58417.6132812,37,8419068.689208984375000
501695.462167043355294,15856913105.469200134277344,AHi,Amazonian and Hesperian impact unit,18811.6386719,2,7913061.843505859375000
471828.683645903074648,8733404463.892475128173828,AHtu,Amazonian and Hesperian transition undivided unit,10347.1484375,3,2200401.866943359375000
929802.797329501248896,61589450262.240653991699219,AHi,Amazonian and Hesperian impact unit,73216.6796875,2,7913061.843505859375000
368151.622776684351265,8512160101.743402481079102,AHi,Amazonian and Hesperian impact unit,10054.8408203,2,7913061.843505859375000
1334979.295377969974652,71545429861.481628417968750,eNh,Early Noachian highland unit,85260.1718750,15,14599337.820922851562500
2828920.323157789185643,168181739942.575073242187500,Hto,Hesperian transition outflow unit,202234.8281250,24,1289054.372802734375000
544367.772051609470509,14077673703.689231872558594,Aa,Amazonian apron unit,16639.1250000,1,998728.253906250000000
452818.371902854938526,8470559395.740865707397461,HNt,Hesperian and Noachian transition unit,9992.4609375,19,2889481.606689453125000
487453.198750049748924,17103991616.387237548828125,Hve,Hesperian volcanic edifice unit,20179.7636719,26,382780.249511718750000
965945.687553644762374,24474944944.533081054687500,mNhm,Middle Noachian highland massif unit,28968.2285156,41,1873161.479003906250000
1321471.636746750678867,33770469198.617259979248047,lNh,Late Noachian highland unit,39986.1132812,37,8419068.689208984375000
845692.423070338089019,35424014037.787185668945312,lHvf,Late Hesperian volcanic field unit,41847.4218750,36,440897.132812500000000
453515.403536198136862,12294244567.623329162597656,AHi,Amazonian and Hesperian impact unit,14480.9062500,2,7913061.843505859375000
499343.124013615539297,15585833128.276937484741211,AHi,Amazonian and Hesperian impact unit,18338.2617188,2,7913061.843505859375000
8370448.133400540798903,650782287135.797973632812500,eHt,Early Hesperian transition unit,781939.3750000,13,3688018.222167968750000
4237421.986903830431402,595382626307.927368164062500,lHl,Late Hesperian lowland unit,716486.7500000,33,16020818.052734375000000
2163719.509334360715002,83869283619.056243896484375,eNh,Early Noachian highland unit,99299.5781250,15,14599337.820922851562500
2988162.563058921601623,114060064520.227203369140625,lHt,Late Hesperian transition unit,136875.6875000,34,2345022.695800781250000
349366.996300686208997,5655383143.636783599853516,lHt,Late Hesperian transition unit,6615.7031250,34,2345022.695800781250000
677388.075734409387223,20232779758.452758789062500,eNh,Early Noachian highland unit,23728.7871094,15,14599337.820922851562500
398920.688312622369267,11548251132.707860946655273,AHi,Amazonian and Hesperian impact unit,13512.1728516,2,7913061.843505859375000
324110.787400954635814,5231789375.444639205932617,Ave,Amazonian volcanic edifice,6112.6533203,9,824778.192382812500000
292098.683012127294205,5081680193.713564872741699,eHt,Early Hesperian transition unit,5929.1831055,13,3688018.222167968750000
2438156.158240243792534,108949642221.006103515625000,HNt,Hesperian and Noachian transition unit,130142.8515625,19,2889481.606689453125000
422577.511505731730722,12824103299.016279220581055,AHi,Amazonian and Hesperian impact unit,14984.6582031,2,7913061.843505859375000
683792.641067055985332,18226401209.687377929687500,lNh,Late Noachian highland unit,21394.3710938,37,8419068.689208984375000
5929182.236640896648169,194817375358.496337890625000,Nhu,Noachian highland undivided unit,235975.1093750,43,1610477.508789062500000
311499.415974772011396,4503748467.453445434570312,Aa,Amazonian apron unit,5254.3393555,1,998728.253906250000000
1933896.303006877191365,172520376555.401489257812500,eHt,Early Hesperian transition unit,205110.7968750,13,3688018.222167968750000
3425503.517978857737035,139587725508.091552734375000,mNh,Middle Noachian highland unit,166061.7656250,40,32313488.187866210937500
5379820.550169373862445,248181229239.465972900390625,eHt,Early Hesperian transition unit,296857.4687500,13,3688018.222167968750000
538983.026666048215702,21118368922.043914794921875,AHi,Amazonian and Hesperian impact unit,24621.4003906,2,7913061.843505859375000
400547.418752018304076,9469106576.921842575073242,lNh,Late Noachian highland unit,11020.3154297,37,8419068.689208984375000
871802.098032086272724,19631093849.185501098632812,lAa,Late Amazonian apron unit,23028.0644531,27,285947.158203125000000
4762546.432331175543368,637751259870.914916992187500,eHh,Early Hesperian highland unit,765599.9375000,12,1805659.245117187500000
458943.869502279441804,12685361622.106338500976562,AHi,Amazonian and Hesperian impact unit,14737.4345703,2,7913061.843505859375000
296904.478227240091655,3721949731.131181716918945,mNhm,Middle Noachian highland massif unit,4313.1801758,41,1873161.479003906250000
666518.149031681125052,10610525534.664968490600586,Aa,Amazonian apron unit,12291.4990234,1,998728.253906250000000
3495681.460617042146623,194778443422.138916015625000,AHv,Amazonian and Hesperian volcanic,231640.3750000,4,13213999.766845703125000
676395.131955455522984,26167763422.533248901367188,AHi,Amazonian and Hesperian impact unit,30395.7988281,2,7913061.843505859375000
756662.617287152213976,35189321251.304199218750000,lNh,Late Noachian highland unit,40825.6484375,37,8419068.689208984375000
1103861.337861666223034,50701639542.313102722167969,eHt,Early Hesperian transition unit,59052.9296875,13,3688018.222167968750000
335360.818558864237275,7785308448.302351951599121,AHi,Amazonian and Hesperian impact unit,8976.2626953,2,7913061.843505859375000
433318.345492475782521,8550116705.276057243347168,AHi,Amazonian and Hesperian impact unit,9859.0146484,2,7913061.843505859375000
753030.325270215165801,18854045785.699268341064453,eHt,Early Hesperian transition unit,21749.0839844,13,3688018.222167968750000
497978.451556367799640,7290680672.206561088562012,HNt,Hesperian and Noachian transition unit,8435.5361328,19,2889481.606689453125000
528604.042031217599288,19882336463.216259002685547,AHi,Amazonian and Hesperian impact unit,23002.5859375,2,7913061.843505859375000
2655499.376697769854218,318465272491.379882812500000,Ave,Amazonian volcanic edifice,375906.5312500,9,824778.192382812500000
10002452.253844305872917,1138485914429.603515625000000,eHv,Early Hesperian volcanic unit,1377906.1250000,14,5791988.775878906250000
341610.103636793093756,8985671856.079004287719727,Hve,Hesperian volcanic edifice unit,10324.0156250,26,382780.249511718750000
1411836.676265394315124,38476994193.926795959472656,HNt,Hesperian and Noachian transition unit,44829.5664062,19,2889481.606689453125000
464907.222230072657112,14952523985.325698852539062,AHi,Amazonian and Hesperian impact unit,17203.9472656,2,7913061.843505859375000
501573.637537820148282,17397986822.041419982910156,AHi,Amazonian and Hesperian impact unit,20006.7675781,2,7913061.843505859375000
351205.500526760588400,8879731805.626728057861328,AHi,Amazonian and Hesperian impact unit,10184.2607422,2,7913061.843505859375000
6462441.268813431262970,363592963148.176208496093750,eNh,Early Noachian highland unit,430340.5000000,15,14599337.820922851562500
1751441.446467376081273,71674772535.775421142578125,mNh,Middle Noachian highland unit,83515.4843750,40,32313488.187866210937500
590196.850720132351853,19641823956.068756103515625,eHh,Early Hesperian highland unit,22593.5625000,12,1805659.245117187500000
727427.336606978438795,21993558505.174209594726562,HNt,Hesperian and Noachian transition unit,25285.7910156,19,2889481.606689453125000
922193.227940891869366,26496286277.954864501953125,mNh,Middle Noachian highland unit,30739.1816406,40,32313488.187866210937500
1269319.973043825244531,31433547804.302749633789062,lHt,Late Hesperian transition unit,36340.4140625,34,2345022.695800781250000
868417.683188174152747,18671479943.246982574462891,HNt,Hesperian and Noachian transition unit,21477.9296875,19,2889481.606689453125000
566563.177807751577348,21536497905.346809387207031,AHi,Amazonian and Hesperian impact unit,24702.3906250,2,7913061.843505859375000
545698.539278440875933,15425786814.381221771240234,AHi,Amazonian and Hesperian impact unit,17656.4101562,2,7913061.843505859375000
778126.230193533352576,17755771831.856216430664062,HNt,Hesperian and Noachian transition unit,20339.5859375,19,2889481.606689453125000
1101596.958639246877283,67337766965.958862304687500,mNh,Middle Noachian highland unit,77506.0000000,40,32313488.187866210937500
796334.008963589905761,22484441641.455944061279297,lAv,Late Amazonian volcanic unit,25800.7519531,30,3409562.610351562500000
295709.252681390498765,6499098795.518224716186523,AHi,Amazonian and Hesperian impact unit,7392.8251953,2,7913061.843505859375000
1232806.993213835870847,72483300427.786590576171875,eHh,Early Hesperian highland unit,82950.1250000,12,1805659.245117187500000
703716.501508900430053,14144976873.651777267456055,HNt,Hesperian and Noachian transition unit,16159.4345703,19,2889481.606689453125000
356852.761626877007075,9000694927.283714294433594,AHi,Amazonian and Hesperian impact unit,10222.7539062,2,7913061.843505859375000
727593.639680098742247,23040216725.039516448974609,mNhm,Middle Noachian highland massif unit,26351.0664062,41,1873161.479003906250000
1738094.452437903266400,47203239300.361572265625000,eNh,Early Noachian highland unit,54336.9257812,15,14599337.820922851562500
2132151.440129029564559,57992438994.079238891601562,HNt,Hesperian and Noachian transition unit,67495.3437500,19,2889481.606689453125000
333006.678920922509860,7938761984.897520065307617,AHi,Amazonian and Hesperian impact unit,9005.1298828,2,7913061.843505859375000
3150621.174883776344359,169810107769.478851318359375,mNh,Middle Noachian highland unit,196051.8906250,40,32313488.187866210937500
358943.126221642480232,8966324599.015878677368164,AHi,Amazonian and Hesperian impact unit,10153.6025391,2,7913061.843505859375000
333156.384699809073936,7765903523.677431106567383,AHi,Amazonian and Hesperian impact unit,8782.0429688,2,7913061.843505859375000
1180119.473719505826011,41268178096.142234802246094,mNh,Middle Noachian highland unit,47679.1210938,40,32313488.187866210937500
1442554.733045961940661,48255847744.618804931640625,AHtu,Amazonian and Hesperian transition undivided unit,55318.3554688,3,2200401.866943359375000
845860.716937295626849,29121586153.184112548828125,Aa,Amazonian apron unit,33134.7109375,1,998728.253906250000000
1682886.338818409712985,95188797663.938217163085938,lHvf,Late Hesperian volcanic field unit,109880.1953125,36,440897.132812500000000
1557168.256981418002397,97584576567.015090942382812,eHv,Early Hesperian volcanic unit,112434.4531250,14,5791988.775878906250000
367896.741416870790999,6529730260.905709266662598,lHv,Late Hesperian volcanic unit,7357.5200195,35,2391023.202148437500000
2921687.578750664833933,120263957587.465484619140625,eNh,Early Noachian highland unit,138446.4687500,15,14599337.820922851562500
496396.541656035580672,12985723024.493284225463867,eNh,Early Noachian highland unit,14644.4892578,15,14599337.820922851562500
672671.542879257816821,15961341311.456832885742188,lNh,Late Noachian highland unit,18094.5507812,37,8419068.689208984375000
1285045.600561609724537,72252552629.670181274414062,lHv,Late Hesperian volcanic unit,82260.6484375,35,2391023.202148437500000
1318478.746194352163002,53011730170.757095336914062,AHi,Amazonian and Hesperian impact unit,60522.8046875,2,7913061.843505859375000
756458.062293141731061,28319152923.399494171142578,lHt,Late Hesperian transition unit,32059.5585938,34,2345022.695800781250000
760554.985361629864201,23725554581.969646453857422,eNh,Early Noachian highland unit,26651.2871094,15,14599337.820922851562500
802829.181378241279162,44040395563.090904235839844,Hve,Hesperian volcanic edifice unit,49762.1992188,26,382780.249511718750000
1350860.305406645638868,105680455251.149505615234375,Hve,Hesperian volcanic edifice unit,120173.4843750,26,382780.249511718750000
761024.551188434590586,23023394346.970829010009766,eHv,Early Hesperian volcanic unit,25998.3476562,14,5791988.775878906250000
1099595.785817554220557,33307906921.986679077148438,lAvf,Late Amazonian volcanic field unit,37811.4648438,31,312533.448242187500000
404188.820689326268621,11136277495.837011337280273,AHi,Amazonian and Hesperian impact unit,12484.6250000,2,7913061.843505859375000
726967.611052953521721,31192057456.519203186035156,AHi,Amazonian and Hesperian impact unit,35064.4804688,2,7913061.843505859375000
276959.912700193584897,4131175405.884977817535400,AHv,Amazonian and Hesperian volcanic,4603.6660156,4,13213999.766845703125000
670461.166813321644440,30150975762.856010437011719,AHi,Amazonian and Hesperian impact unit,33874.2734375,2,7913061.843505859375000
351829.459144765045494,6734680530.957754135131836,lNh,Late Noachian highland unit,7516.4003906,37,8419068.689208984375000
1053861.039696767693385,38320503262.844329833984375,eHv,Early Hesperian volcanic unit,42747.1757812,14,5791988.775878906250000
990815.869834720389917,36236714607.323715209960938,lAv,Late Amazonian volcanic unit,40373.5820312,30,3409562.610351562500000
6315612.953379847109318,240699010040.440063476562500,lAv,Late Amazonian volcanic unit,280509.8125000,30,3409562.610351562500000
2044299.635649004019797,147166009176.016204833984375,lHt,Late Hesperian transition unit,166080.0781250,34,2345022.695800781250000
368602.960840453393757,4920344575.167367935180664,HNt,Hesperian and Noachian transition unit,5442.3872070,19,2889481.606689453125000
237629.864790015621111,3914487733.947626590728760,AHv,Amazonian and Hesperian volcanic,4302.4150391,4,13213999.766845703125000
404818.705028156400658,10606796235.567352294921875,lNh,Late Noachian highland unit,11684.3701172,37,8419068.689208984375000
596301.274574698763900,15714265337.182594299316406,mNh,Middle Noachian highland unit,17346.3984375,40,32313488.187866210937500
1200632.356454940978438,30441227931.987335205078125,AHv,Amazonian and Hesperian volcanic,33558.6171875,4,13213999.766845703125000
550411.497469156980515,21926596411.930622100830078,AHi,Amazonian and Hesperian impact unit,24171.9453125,2,7913061.843505859375000
226634.358655925869243,2184116653.207879543304443,AHv,Amazonian and Hesperian volcanic,2389.4201660,4,13213999.766845703125000
375149.543384376738686,8916761845.317075729370117,AHi,Amazonian and Hesperian impact unit,9788.5302734,2,7913061.843505859375000
374781.550626253301743,6510312410.354922294616699,HNt,Hesperian and Noachian transition unit,7139.3281250,19,2889481.606689453125000
723929.733142995741218,23412318399.432212829589844,HNt,Hesperian and Noachian transition unit,25853.4570312,19,2889481.606689453125000
876183.067212411551736,22970405092.224689483642578,lNh,Late Noachian highland unit,25266.9335938,37,8419068.689208984375000
468145.831299572193529,8713807704.136156082153320,AHv,Amazonian and Hesperian volcanic,9554.7109375,4,13213999.766845703125000
1428371.109976425068453,91198701686.850631713867188,AHi,Amazonian and Hesperian impact unit,101531.8281250,2,7913061.843505859375000
5982878.827608704566956,299280379604.697448730468750,lAv,Late Amazonian volcanic unit,346558.0937500,30,3409562.610351562500000
8765423.279731497168541,468409293864.988098144531250,Nhu,Noachian highland undivided unit,534950.6875000,43,1610477.508789062500000
515544.016873123415280,9216703345.107784271240234,eHt,Early Hesperian transition unit,10070.5644531,13,3688018.222167968750000
4736260.808596073649824,229590450763.168731689453125,lNh,Late Noachian highland unit,264265.4375000,37,8419068.689208984375000
720619.106338279671036,12203327177.282625198364258,HNt,Hesperian and Noachian transition unit,13354.0625000,19,2889481.606689453125000
4508868.119423205032945,278297492099.794128417968750,eNh,Early Noachian highland unit,313105.0000000,15,14599337.820922851562500
1908283.328280842397362,62612521185.572174072265625,eNh,Early Noachian highland unit,69765.3593750,15,14599337.820922851562500
587993.857424968970008,24083561555.750976562500000,Hve,Hesperian volcanic edifice unit,26236.1152344,26,382780.249511718750000
893265.685083452728577,34067687630.892807006835938,lHvf,Late Hesperian volcanic field unit,37158.0664062,36,440897.132812500000000
453604.462904438318219,11545383878.813199996948242,AHi,Amazonian and Hesperian impact unit,12525.0683594,2,7913061.843505859375000
6556927.657225964590907,280747553898.042236328125000,lAv,Late Amazonian volcanic unit,331338.5937500,30,3409562.610351562500000
441949.085031995724421,7794139764.127021789550781,lNh,Late Noachian highland unit,8424.6201172,37,8419068.689208984375000
993582.968998245545663,29988070030.038993835449219,HNt,Hesperian and Noachian transition unit,32816.1523438,19,2889481.606689453125000
1289238.228688272181898,24831096528.592658996582031,HNt,Hesperian and Noachian transition unit,27109.5410156,19,2889481.606689453125000
752162.061984533211216,15324908818.848474502563477,lHvf,Late Hesperian volcanic field unit,16573.6171875,36,440897.132812500000000
5993944.323941071517766,638961641836.763793945312500,Aa,Amazonian apron unit,726563.6250000,1,998728.253906250000000
776290.425539596006274,20243979208.521186828613281,lAv,Late Amazonian volcanic unit,21810.6347656,30,3409562.610351562500000
784746.396314234007150,11524700130.562635421752930,AHv,Amazonian and Hesperian volcanic,12389.6328125,4,13213999.766845703125000
4041234.713008860126138,184134726336.325256347656250,eHt,Early Hesperian transition unit,207950.6093750,13,3688018.222167968750000
967907.403839508770034,59170730564.522956848144531,AHi,Amazonian and Hesperian impact unit,64259.2929688,2,7913061.843505859375000
492144.490562034130562,14710503619.035390853881836,AHi,Amazonian and Hesperian impact unit,15728.1406250,2,7913061.843505859375000
1840232.738140539731830,41947757106.821876525878906,HNt,Hesperian and Noachian transition unit,45805.3710938,19,2889481.606689453125000
852980.594610169762745,39721960677.961372375488281,eNh,Early Noachian highland unit,42629.2929688,15,14599337.820922851562500
361789.922935244045220,9809477520.444915771484375,AHi,Amazonian and Hesperian impact unit,10413.8808594,2,7913061.843505859375000
658790.818622274324298,21894257456.377349853515625,AHi,Amazonian and Hesperian impact unit,23259.1132812,2,7913061.843505859375000
597211.293368546874262,13914998016.423463821411133,lHl,Late Hesperian lowland unit,14746.8720703,33,16020818.052734375000000
1113479.990302554331720,28529602153.328605651855469,eHt,Early Hesperian transition unit,30415.8750000,13,3688018.222167968750000
1375415.670190352946520,62951039341.849929809570312,eHh,Early Hesperian highland unit,66914.0781250,12,1805659.245117187500000
1038432.418986791046336,31983754329.897789001464844,lAv,Late Amazonian volcanic unit,33943.4414062,30,3409562.610351562500000
1101179.722619958920404,33738615693.346889495849609,eHt,Early Hesperian transition unit,35506.2265625,13,3688018.222167968750000
487965.988005562161561,17255850399.655895233154297,AHi,Amazonian and Hesperian impact unit,18173.1015625,2,7913061.843505859375000
3132015.280683116987348,117166479092.380477905273438,lNh,Late Noachian highland unit,126097.6250000,37,8419068.689208984375000
5259078.014970232732594,409420661881.926635742187500,eHh,Early Hesperian highland unit,446408.9375000,12,1805659.245117187500000
226478.506239928916330,3067221655.214529514312744,AHi,Amazonian and Hesperian impact unit,3194.5402832,2,7913061.843505859375000
18177036.715985272079706,2333016890037.011718750000000,AHv,Amazonian and Hesperian volcanic,2692500.0000000,4,13213999.766845703125000
335355.027111079136375,6616577391.492525100708008,AHi,Amazonian and Hesperian impact unit,6856.1528320,2,7913061.843505859375000
392407.047299375059083,10099121849.204559326171875,AHi,Amazonian and Hesperian impact unit,10469.1640625,2,7913061.843505859375000
536098.553713733679615,11888521625.590166091918945,lHt,Late Hesperian transition unit,12366.2880859,34,2345022.695800781250000
11030711.612957535311580,812929076191.474609375000000,Hto,Hesperian transition outflow unit,927700.0625000,24,1289054.372802734375000
2506674.020288743544370,139263468973.691162109375000,lNh,Late Noachian highland unit,146496.1562500,37,8419068.689208984375000
330756.228013623505831,4673090657.231654167175293,HNt,Hesperian and Noachian transition unit,4808.1723633,19,2889481.606689453125000
1241579.992864046012983,33767208863.664222717285156,lHt,Late Hesperian transition unit,35349.0156250,34,2345022.695800781250000
456567.379664567357395,14290774596.143228530883789,AHi,Amazonian and Hesperian impact unit,14756.7158203,2,7913061.843505859375000
379082.293069569626823,9560940139.231006622314453,AHi,Amazonian and Hesperian impact unit,9841.8730469,2,7913061.843505859375000
487873.728489251458086,6687771770.808765411376953,ANa,Amazonian and Noachian apron unit,6877.9375000,5,373841.880615234375000
507576.598694874614011,10337012366.041791915893555,HNt,Hesperian and Noachian transition unit,10650.2070312,19,2889481.606689453125000
561469.890516715473495,20102306533.646881103515625,eHh,Early Hesperian highland unit,20708.5078125,12,1805659.245117187500000
2188490.206812586169690,122149382367.879913330078125,lHt,Late Hesperian transition unit,129934.4296875,34,2345022.695800781250000
536170.521999353659339,19112157910.838737487792969,AHi,Amazonian and Hesperian impact unit,19627.5703125,2,7913061.843505859375000
1511101.209481289144605,35466846341.541885375976562,HNt,Hesperian and Noachian transition unit,36772.9101562,19,2889481.606689453125000
2970155.883783560246229,143937161497.785217285156250,mAl,Middle Amazonian lowland unit,150781.5937500,39,2996876.551147460937500
1275246.332205440616235,38061051334.616172790527344,lAv,Late Amazonian volcanic unit,39655.0156250,30,3409562.610351562500000
486699.274401529692113,15214003728.533843994140625,AHi,Amazonian and Hesperian impact unit,15547.6191406,2,7913061.843505859375000
294096.414348258578684,3062207415.651745319366455,HNt,Hesperian and Noachian transition unit,3108.7153320,19,2889481.606689453125000
379558.169554807653185,6284533237.245054244995117,mNh,Middle Noachian highland unit,6400.1762695,40,32313488.187866210937500
712638.337898890720680,30320678171.220420837402344,AHi,Amazonian and Hesperian impact unit,31025.8515625,2,7913061.843505859375000
321511.096413809456863,4637306170.817827224731445,HNt,Hesperian and Noachian transition unit,4699.7675781,19,2889481.606689453125000
305830.917291453923099,3464796378.963500499725342,ANa,Amazonian and Noachian apron unit,3518.4477539,5,373841.880615234375000
2366069.040004977490753,102732486205.518798828125000,lHvf,Late Hesperian volcanic field unit,107189.6250000,36,440897.132812500000000
335168.920751187833957,5948684178.078153610229492,AHi,Amazonian and Hesperian impact unit,6012.2875977,2,7913061.843505859375000
669742.152197537128814,20600924027.776321411132812,mAl,Middle Amazonian lowland unit,20901.9414062,39,2996876.551147460937500
896515.634593780967407,34130294923.795177459716797,ANa,Amazonian and Noachian apron unit,34489.8828125,5,373841.880615234375000
698212.895903505617753,20589194507.586772918701172,AHi,Amazonian and Hesperian impact unit,20807.6582031,2,7913061.843505859375000
378639.703929716197308,10309144575.126638412475586,AHi,Amazonian and Hesperian impact unit,10373.6640625,2,7913061.843505859375000
355863.099610355973709,4212400408.975790977478027,ANa,Amazonian and Noachian apron unit,4220.4716797,5,373841.880615234375000
421090.603925979521591,8833717870.494394302368164,Av,Amazonian volcanic unit,8882.5478516,8,2102494.063720703125000
1295580.381055935285985,120704628154.655120849609375,Ave,Amazonian volcanic edifice,123542.6406250,9,824778.192382812500000
569910.688893528888002,20789411586.367530822753906,AHi,Amazonian and Hesperian impact unit,20972.6230469,2,7913061.843505859375000
877818.008531427476555,51891485200.234550476074219,AHi,Amazonian and Hesperian impact unit,52700.0468750,2,7913061.843505859375000
655571.791974432766438,29787163960.053611755371094,AHi,Amazonian and Hesperian impact unit,30086.3769531,2,7913061.843505859375000
1626229.890766921686009,47634471758.093139648437500,HNt,Hesperian and Noachian transition unit,49063.1015625,19,2889481.606689453125000
545194.686729633249342,11756085227.096130371093750,eHh,Early Hesperian highland unit,11768.9570312,12,1805659.245117187500000
1334187.663451186148450,29697956526.763122558593750,lHl,Late Hesperian lowland unit,30054.0859375,33,16020818.052734375000000
404541.067460859019775,9671487334.887445449829102,AHi,Amazonian and Hesperian impact unit,9655.8300781,2,7913061.843505859375000
179609581.946279853582382,15126339526447.158203125000000,mNh,Middle Noachian highland unit,15799818.0000000,40,32313488.187866210937500
9936623.245077777653933,1123761580568.530273437500000,lAv,Late Amazonian volcanic unit,1248057.5000000,30,3409562.610351562500000
462223.661924436455593,14604325876.667448043823242,AHi,Amazonian and Hesperian impact unit,14533.9199219,2,7913061.843505859375000
261890.129120859230170,1606504149.506995439529419,mAl,Middle Amazonian lowland unit,1588.2659912,39,2996876.551147460937500
622659.121826481423341,19177388179.920341491699219,lHt,Late Hesperian transition unit,19111.0273438,34,2345022.695800781250000
2114736.526353039778769,62084735689.743125915527344,mAl,Middle Amazonian lowland unit,62202.8828125,39,2996876.551147460937500
346232.355246989056468,6787506799.784193992614746,AHi,Amazonian and Hesperian impact unit,6706.9101562,2,7913061.843505859375000
4274852.928257034160197,394493250423.111938476562500,eHv,Early Hesperian volcanic unit,408040.4375000,14,5791988.775878906250000
509159.239010278019123,15218556986.589208602905273,eNh,Early Noachian highland unit,15030.3134766,15,14599337.820922851562500
2244474.690813891589642,127354371935.253601074218750,lNh,Late Noachian highland unit,128959.6171875,37,8419068.689208984375000
674299.460636116447859,23217216770.294876098632812,ANa,Amazonian and Noachian apron unit,23013.6484375,5,373841.880615234375000
1331928.780402370262891,26169329039.433635711669922,ANa,Amazonian and Noachian apron unit,26170.7578125,5,373841.880615234375000
2303473.790881658438593,80250586778.329315185546875,Av,Amazonian volcanic unit,79450.9609375,8,2102494.063720703125000
7599873.500378910452127,937967598752.410156250000000,Av,Amazonian volcanic unit,987266.0625000,8,2102494.063720703125000
299328.573102619848214,5546191632.574174880981445,ANa,Amazonian and Noachian apron unit,5404.1513672,5,373841.880615234375000
5724584.927294039167464,194085517845.601867675781250,ANa,Amazonian and Noachian apron unit,195893.1093750,5,373841.880615234375000
15958734.962405173107982,823638554099.124023437500000,lHt,Late Hesperian transition unit,944298.5625000,34,2345022.695800781250000
454412.904085945687257,5837724844.459706306457520,Av,Amazonian volcanic unit,5680.8803711,8,2102494.063720703125000
692553.295440641231835,31712283734.916286468505859,AHi,Amazonian and Hesperian impact unit,30881.0136719,2,7913061.843505859375000
1148727.433465065900236,55222108928.616210937500000,lHv,Late Hesperian volcanic unit,53906.2695312,35,2391023.202148437500000
712631.323259126511402,15388984953.275857925415039,lHt,Late Hesperian transition unit,14904.3955078,34,2345022.695800781250000
1060466.497221374884248,7139591775.611392974853516,ANa,Amazonian and Noachian apron unit,6965.7358398,5,373841.880615234375000
801063.707428010413423,31687763794.832504272460938,eHt,Early Hesperian transition unit,30700.1210938,13,3688018.222167968750000
284294.278560085047502,2733634999.307300567626953,lHl,Late Hesperian lowland unit,2607.8596191,33,16020818.052734375000000
1861318.614123008679599,56013915648.881729125976562,mAl,Middle Amazonian lowland unit,54635.9296875,39,2996876.551147460937500
10499335.882807562127709,529359189612.637878417968750,HNt,Hesperian and Noachian transition unit,547125.5625000,19,2889481.606689453125000
866399.284604919259436,29541245955.651542663574219,mAl,Middle Amazonian lowland unit,28361.2343750,39,2996876.551147460937500
6817077.450698236934841,326474858594.732299804687500,eHt,Early Hesperian transition unit,325953.7187500,13,3688018.222167968750000
1197278.625240425579250,47312093564.209297180175781,lHt,Late Hesperian transition unit,45462.7109375,34,2345022.695800781250000
250868.730157339363359,1494369450.589266061782837,Av,Amazonian volcanic unit,1413.8308105,8,2102494.063720703125000
900269.663340647006407,18010930350.556037902832031,ANa,Amazonian and Noachian apron unit,17049.6230469,5,373841.880615234375000
484839.138702631986234,8310200498.838479042053223,HNt,Hesperian and Noachian transition unit,7832.5249023,19,2889481.606689453125000
